file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SEED_PEDIA	Also known as the father of hydras (though there is no truth to it), Seed Dragons have three heads. They have no breath weapon but each head has a different venom, one causes a paralysis, another debilitating euphoria, and the third horrific pain. They also have a poisoned stinger on the end of their tail with a venom that causes death. Seed Dragons sleep in remote forest glades, plants grow quickly over them, completely obscuring them. Their presence increases plant growth for miles around. Many thick forests have a slumbering Seed Dragon at their heart, beneath a hill of growth or nestled within the roots of a great tree, though even those walking over them would never know. Seed Dragons collect unusual plants, taking seeds and pollen carefully from new plants to bring back to their glade. [PARAGRAPH]Seed Dragons were created during the Godswar by Sucellus, but he never participated in the war. So they were given to forests and areas sacred to him, to defend against those that would wander in and destroy the forests. But since no armies attacked Sucellus they had a peaceful existence, chasing off or killing the rare isolated enemies that would wander to close. Their peaceful nature (despite their threatening appearance) survives to this day and sometimes puts them at odds with Cernunnos's more bestial nature. 	又被称作九头蛇之父（虽然此说并无实据），龙种有三个头。它们没有吐息武器，但每个头都有不同的毒液：一种引发麻痹，另一种带来使人萎靡的欣快，第三种则造成骇人的剧痛。它们的尾端还有一根淬毒的螫刺，其毒液能致死。龙种在偏远的林间空地里沉睡，草木迅速地在它们身上疯长，将它们完全遮蔽。它们的存在会使方圆数里内的植物生长加速。许多茂密的森林深处都有一头沉睡的龙种，藏在生长起来的土丘之下，或蜷伏在一株大树的根系之间，即便从它们身上走过的人也浑然不觉。龙种收集奇异的植物，会小心地从新植物上采集种子与花粉带回自己的林间空地。[PARAGRAPH]龙种是苏切鲁斯在诸神之战期间所造，但他从未参与那场战争。于是它们被安置于对他而言神圣的森林与地域，以防御那些会误入并毁坏森林的人。但由于没有军队攻击苏切鲁斯，它们过着平和的生活，只是驱逐或杀死偶尔靠得太近的零星敌人。它们平和的天性（尽管外表可怖）延续至今，有时会与科尔诺诺斯更为兽性的本性相抵触。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SCALED_PEDIA	Scaled Dragons are the second largest dragon after the Elder Dragon. They can change their form, but not their mass and have been known to appear as great crocodiles or turtles, multi-headed dragons, lighthouses, great trees or small islands. They can also transform their body completely to water, and most commonly are in this form when they are underwater. Their breath weapon is a roar that can be heard for miles, and even further when issued underwater, that will bring help. This help can be from sea creatures, angels of Danalin or even the ocean itself. Scaled Dragons can instantly heal any injuries by pulling more water into their form. They collect shells and polished stones from along beaches and bring them down to their underwater lairs. A drop of their form (which appears as water), can allow anyone who drinks it to breathe water for seven days. 	鳞甲龙是仅次于始祖龙的第二大龙。它们能改变形态，却不能改变自身的质量，据说曾化作巨鳄或巨龟、多头龙、灯塔、大树或小岛。它们还能将躯体完全化为水，在水下时最常呈此形态。它们的吐息武器是一声可传数里、在水下更传得远的咆哮，能召来援助。这援助可能来自海中生物、达纳林的天使，甚至海洋本身。鳞甲龙能将更多的水吸入自身形态，从而瞬间治愈任何伤势。它们沿着海滩收集贝壳与磨光的石子，带回自己水下的巢穴。它们形态（看似为水）的一滴，能让任何饮下之人在七日之内于水中呼吸。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHADOW_PEDIA	If the darkness is left to long, if centuries go by without a hint of light, it can manifest a cruel sentience. A form that swallows light and moves without sound. Shadow Dragons have two breath weapons, the first is a roar that consumes second is a dark tenebrous mass that strikes souls, driving them out of bodies and killing the victim. This leaves the husk of the body behind for just a moment before a shadow claims it, possessing the now abandoned body and using it to serve the dragon. Shadow Dragons are obsessive thieves and enjoy collecting anything that is loved by its owner and secreting it away to their lair. 	若黑暗被放任太久，若数个世纪过去而不见一丝光亮，它便能孕育出一种残忍的意识。一个吞噬光明、行动无声的形体。暗影龙有两种吐息武器：第一种是吞噬一切的咆哮，第二种是一团黑暗幽昧的物质，能击打灵魂，将其逐出躯体，杀死受害者。这会在一瞬间留下躯体的空壳，随即一道暗影便据为己有，附身于这具被弃的躯体，驱使它侍奉龙。暗影龙是执迷的窃贼，喜欢收集一切为其主人所珍爱之物，将它们秘藏到自己的巢穴。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHIELD_PEDIA	Also known as Mirror dragons or Silver dragons for the reflective armor Junil has outfitted each with. Shield dragons protect a site or object and would never leave their charge. Most of these aren't holy objects of Junil, but infernal objects of great power that Junil wants to keep from getting out into creation. A Shield dragon protects the depths of Judicium. They do not need sleep, food or water. Their mouths are chained closed by Junil, and though there are rumors that their breath weapon is horrific, no one knows what it truly does. Shield dragons don't collect anything, their attention is focused on the object they guard. 	又被称作镜龙，或因尤尼尔为每一头都配上反光铠甲而被称作银龙。盾龙守护某一处所或某件物品，绝不离开自己看守之物。它们守护的大多并非尤尼尔的圣物，而是威力强大的地狱之物，尤尼尔想将其挡在造化之外。一头盾龙守护着尤迪修姆的深处。它们无需睡眠、饮食或饮水。它们的口被尤尼尔锁住，虽有传言说它们的吐息武器骇人听闻，却无人知晓它究竟有何作用。盾龙不收集任何东西，它们的注意力全然专注于所守护之物。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHIMMERING_PEDIA	Shimmering Dragons glow with a white, prismatic light, like glowing pearl. They are beautiful, elegant creatures and occasionally change to a beautiful human form. They are fast flyers, and though they are hesitant to ever attack, they are powerful fighters when they do. Instead of a breath weapon they sing, this can range from a soothing song that puts anyone who hears it asleep, to a sonic attack that will shatter glass and eardrums and crack stone. The tear of a shimmering dragon cures disease and insanity. 	微光龙散发着白色的棱彩之光，如同发光的珍珠。它们是美丽而优雅的造物，偶尔会化作美丽的人形。它们飞行迅捷，虽然极不愿主动攻击，但一旦出手便是强大的斗士。它们不以吐息为武器，而是歌唱，其歌声从令闻者入眠的抚慰之曲，到能震碎玻璃与耳膜、使石块开裂的声波攻击，不一而足。微光龙的一滴泪能治愈疾病与疯狂。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SIEGE_PEDIA	These massive war machines have spikes covering their body. Dead angels are stuck on the spikes as makeshift armor. The Siege Drake can fire these spikes if it desires, but they prefer charging and impaling victims on them. Warriors of Camulos prize these fired spikes as deadly spears that can easily pierce stone and metal. The roar of the Siege Drake calls back those it has killed to fight for it, including the angels that form its armor. A Siege Drake collects the bodies of those it has killed, especially the powerful. Its lair can have thousands of corpses in it, making the effect of its roar truly terrifying. 	这些庞大的战争机器周身布满尖刺。死去的天使被刺穿挂在尖刺上，充作临时的甲胄。围城火蜥龙若愿意可将这些尖刺射出，但它们更喜欢冲锋，将受害者贯穿钉在刺上。卡穆洛斯的战士们珍视这些射出的尖刺，视其为能轻易穿透石头与金属的致命长矛。围城火蜥龙的咆哮能唤回被它杀死者为其而战，包括那些构成其甲胄的天使。围城火蜥龙收集被它杀死者的尸体，尤其是强者的。它的巢穴里可堆有成千上万具尸体，令其咆哮的效果真正令人胆寒。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SPIRE_PEDIA	There was little cooperation during the Godswar. Even gods of similar disposition had occasional battles with each other, though not nearly as brutal as the massive battles that shook creation between opposed gods. One of those battles happened in the Scar of Falling Stars. Kilmorph's army was there, weathered and beaten from days of battle, when an army of Camulos drew close, led by the archangel Odio, who has never been defeated in battle. There was little hope for the children of Kilmorph. [PARAGRAPH]It was in that moment that the sky filled with light. Eldritch lightning rained down on the army of Camulos. Oghma had sent his Spire Dragons to aid Kilmorph in the battle. The dragons fought bravely, the night was a hurricane of wings, roars and death. Odio fought the dragons and the army of Kilmorph at once, and in the end he killed every last dragon. There are no Spire Dragons left in creation, they all gave their lives in this battle. No dragons were ever known to mate or lay eggs, but there are rumors that a nest of Spire Dragon eggs exist. If it is so, only Oghma knows where it is. [PARAGRAPH]Though they could not beat Odio in battle, Kilmorph sent the Anchors of Creation to bind him on the battlefield. And there he remains to this day, held fast and waiting until he can return to battle. [PARAGRAPH]The worshipers of Kilmorph have little love for flying things, but occasionally in their engraving or murals there will be an image of a thin, winged dragon soaring through the sky, lightning shooting from its mouth. This is their tribute to the dragons that died to protect them and our reminder that these graceful creatures once existed. 	诸神之战期间少有协作。即便秉性相近的神祇之间也偶有争斗，虽远不及对立诸神之间那撼动造化的大战那般残酷。其中一场这样的战斗发生在陨星之痕。基尔莫芙的军队在此，经数日鏖战而疲惫伤残，此时卡穆洛斯的一支军队逼近，由从未在战斗中败北的大天使奥迪奥率领。基尔莫芙之子几乎全无胜算。[PARAGRAPH]正是在那一刻，天空布满光芒。诡秘的闪电如雨点般倾泻在卡穆洛斯的军队上。奥格玛派来了他的尖塔龙，助基尔莫芙一臂之力。群龙英勇奋战，那一夜是翅膀、咆哮与死亡的飓风。奥迪奥同时迎战群龙与基尔莫芙的军队，最终他杀死了每一头龙。造化之中再无尖塔龙存留，它们在这场战斗中全都献出了生命。从未有龙被知晓会交配或产卵，但传言有一窝尖塔龙的龙蛋存在。若真如此，也唯有奥格玛知道它在何处。[PARAGRAPH]虽然他们无法在战斗中击败奥迪奥，基尔莫芙却派出造化之锚将他缚于战场。他至今仍留在那里，被牢牢束缚，等待着能重返战斗的一天。[PARAGRAPH]基尔莫芙的信徒对会飞之物少有好感，但偶尔在他们的雕刻或壁画中，会有一头纤瘦、生翼的龙翱翔于天际、口中射出闪电的图像。这是他们向那些为守护他们而死去的龙的献礼，也是我们的一个提醒：这些优雅的造物曾经存在过。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_VAULT_WYRM_PEDIA	Vault Wyrm's are naturally a dirty brown color, but they encrust their body with precious metals and gems that makes them look like a gilded faberge egg. They have thin bat-like wings though many have become too heavy to fly. They can breath out a billowing cloud of gas that causes delirium and hallucinations to those that breathe it, this breath does not affect dwarves. They have acute senses and can feel the lightest steps by touch, hear the sound of the air brushing against skin, and smell past generations on a person. They hate thieves and will chase one to the end of creation for a single lost coin. Clever men will doom a victim by slipping a coin from a Vault Dragon horde into their possessions. 	金库巨龙天生是一种脏兮兮的褐色，但它们用贵金属与宝石将自己的躯体镶嵌包裹，使自己看起来像一枚镀金的法贝热彩蛋。它们生有薄薄的蝙蝠状翅膀，不过许多已变得太重而无法飞行。它们能呼出一团滚滚翻腾的气体，令吸入者陷入谵妄与幻觉，这吐息对矮人无效。它们感官敏锐，能凭触觉察知最轻的脚步，听见空气拂过皮肤的声响，嗅出一个人身上数代先人的气息。它们憎恶窃贼，会为了一枚遗失的钱币将其追至造化的尽头。狡诈之人会从金库巨龙的宝藏中偷出一枚钱币，塞进受害者的财物里，从而置其于死地。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_WINTER_PEDIA	A blizzard always follows a Winter Wyrm, and the intensity of the blizzard grows with each Dragon in the group. Winter Wyrms can range from white to blue, with thick scales, sharp ridges along their back and a mane of grey fur. Once every 21 years Winter Wyrms awake and scour their arctic wastelands, killing anything they find. But outside of that brief time period they sleep so deeply not even attacking them will wake them and they can be killed (if you can get through their scales). Hollowmen and worshipers of Mulcarn have taken to protecting their lairs during their rest period, and hiding from them when they are awake. Winter Wyrms breath weapon is a ray of frost that is freezing cold and will put a few feet of ice on anything they breath on, usually entombing those alive that don't die to the immediate cold. Winter Wyrms collect anything that glitters, gold, gems, crystal or glass. worshipers of Mulcarn often leave elaborate ice sculptures around there lair and the dragons take care not to destroy them. 	暴风雪总是尾随冬之巨龙而来，其强度随着龙群中每多一头龙而增长。冬之巨龙的颜色可从白到蓝，鳞甲厚重，背脊布满锋利的棱脊，还生有一鬃灰色的皮毛。每隔二十一年，冬之巨龙便苏醒，横扫它们的极地荒原，见者皆杀。但在那短暂的时段之外，它们睡得极沉，即便攻击它们也无法将其惊醒，此时便可将其杀死（如果你能穿透它们的鳞甲的话）。空心人与穆尔卡恩的信徒们已习惯于在冬之巨龙休憩时守护它们的巢穴，在它们清醒时躲避它们。冬之巨龙的吐息武器是一道冰霜射线，寒冷刺骨，能在被吐息之物上覆上数尺厚的冰，通常将未被即刻的严寒冻死者活活封入冰中。冬之巨龙收集一切闪亮之物：黄金、宝石、水晶或玻璃。穆尔卡恩的信徒常在它们的巢穴周围留下精巧的冰雕，龙也会小心不去毁坏它们。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_STRATEGY	Dragons are the greatest the weapons of the Godswar. They are all [LINK=PROMOTION_MAGIC_IMMUNE]immune to magic[\\LINK] and can scatter enemies in fear either by attacking or with a [LINK=SPELL_ROAR]Roar[\\LINK]. Most can [LINK=SPELL_TAKE_FLIGHT]Fly[\\LINK] and have a unique Breath weapon. Upon the signing of The Compact, most Dragons were locked away in an incorporeal realm. Some left bones as a testament to their former glory. In the Age of Rebirth, men have taken to [LINK=RELIGION_CULT_OF_THE_DRAGON]worshiping[\\LINK] the beasts in place of the gods who made them. Through the [LINK=PROJECT_STIR_FROM_SLUMBER]Stir from Slumber[\\LINK] ritual, they can awaken the weapons of the gods and try to recruit them to serve in mortals' wars. The ritual allows the appropriate civilizations to directly train Abashi, Eurabatres, Drifa, and Thalatth. It allows Dragons to be resurrected from their bones, or raised as Dracoliches. Most importantly, it reveals the locations of several types of Wyrmholds. Those lairs will then start generating dragons of their associated species. [LINK=UNIT_DRAGON_FANATIC]Dragon Fanatics[\\LINK] may visit the lairs to swear allegiance to a particular type of dragon, gaining affinity for their dominion and other promotions in the process, or may become converted to the cause of the first Dragon they hear Roar. Dragon Fanatics also have the ability to [LINK=SPELL_BESEECH_DRAGON]Beseech[\\LINK] a dragon to leave its lair and attack nearby enemies. The Fanatics get better results from exploring Wyrmholds, and may even recruit a dragon to join their player's control when running the Cult of the Dragon as a State Religion. 	龙是诸神之战中最强大的武器。它们全都[LINK=PROMOTION_MAGIC_IMMUNE]免疫魔法[\\LINK]，能借由攻击或一声[LINK=SPELL_ROAR]咆哮[\\LINK]驱使敌人陷入恐惧四散奔逃。大多数龙能[LINK=SPELL_TAKE_FLIGHT]飞行[\\LINK]，并拥有独特的吐息武器。盟约签订之时，多数龙被封入一个无形的领域。有些留下骸骨，作为其昔日荣光的见证。在重生纪元，人类转而[LINK=RELIGION_CULT_OF_THE_DRAGON]崇拜[\\LINK]这些巨兽，取代了造出它们的诸神。通过[LINK=PROJECT_STIR_FROM_SLUMBER]自沉眠中唤醒[\\LINK]这一仪式，他们能唤醒诸神的武器，并试图招募它们为凡人的战争效力。该仪式使相应的文明得以直接训练阿巴什、尤拉巴崔斯、德瑞法和萨拉特。它使龙得以从骸骨中复活，或被抬升为龙巫妖。而最重要的是，它揭示了数种龙巢的所在位置。那些巢穴随后便会开始孕育其对应种类的龙。[LINK=UNIT_DRAGON_FANATIC]巨龙狂信徒[\\LINK]可前往这些巢穴，向某一特定种类的龙宣誓效忠，在此过程中获得对其支配领域的亲和以及其他晋升，或者会皈依于他们所听闻咆哮的第一头龙的事业。巨龙狂信徒还拥有[LINK=SPELL_BESEECH_DRAGON]恳求[\\LINK]一头龙离开巢穴、攻击附近敌人的能力。狂信徒探索龙巢能获得更好的结果，甚至可能在以巨龙教团作为国教时招募到一头龙加入其玩家的麾下。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRACOLICH	Dracolich	龙巫妖
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRACOLICH_PEDIA	A Dracolich is an Undead Dragon, the product of Necromancy used on a Dragon instead of a human corpse. Dragons do not descend from Nemed and were never blessed by all of the gods, so the range of their gifts of affinity is limited. In general a Torch Dragon's affinity is only for Fire, so it could never simply learn Necromancy. A corrupt Grave Wyrm, however, could easily turn its natural affinity for Death towards Undeath. They would not do this for immortality, like most mortal archmages who become Liches, as they are innately immortal, but simply to gain the freedom to command death on its own without any constraints from Arawn. Other dragons could be raised as undead by external sources. A dragon's immunity to mortal magic makes them harder to raise, but they could be transformed through the necromancy of an evil Grave Wyrm, a Demon Lord, an evil artifact, or a curse like that which makes everyone who dies in the Deadlands return as undead. 	龙巫妖是一种不死之龙，是将死灵法术施用于龙（而非人类尸体）的产物。龙并非源自尼米德的血脉，也从未受过所有神祇的祝福，因此它们亲和天赋的范围有限。一般而言，火炬龙的亲和只对火焰，故它绝无可能单凭自身学会死灵法术。然而一头被腐化的墓穴巨龙，却能轻易将其对死亡的天生亲和转向不死。它们这样做并非为了不朽——不像大多数化为巫妖的凡人大魔法师那样——因为它们本就生来不朽，而只是为了获得随心驾驭死亡、不受阿劳恩任何约束的自由。其他的龙也可能被外部力量抬升为不死。龙对凡人魔法的免疫使它们更难被抬升，但它们可以通过一头邪恶墓穴巨龙的死灵法术、一位恶魔领主、一件邪恶神器，或诸如使死于亡者之地者皆化为不死那样的诅咒而被转化。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_GAELAN	Gaelan Sedracious	盖伦·塞德拉修斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BURNT_PRIEST	The Burnt Priest	焦身祭司
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_LOSHA	Losha von Valas	萝莎·冯·瓦拉斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHUREL	Churel the Graveleech	掘墓水蛭丘瑞尔
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHUREL_PEDIA	Head of Clan Churel. Former King of the Calabim from the Age of Magic [PARAGRAPH]Churel was an ambitious and charismatic young man, adept in Spirit Magic, who became the lover of Alexis and convinced her to make him one of the first Vampires. He considered himself the King of the Calabim. For a period he and Alexis ruled their realm together. Alexis was open to sharing power with her consort, though it caused some strife with Flauros, and often allowed Churel to have his way when they disagreed. [PARAGRAPH]This lasted until Tristessa of Ashgate declared her city independent, overthrowing a weak vampire who had governed Ashgate for the Calabim. The city of Ashgate sat upon a passage to the Otherworld, for which it was named, from which the Archmage had summoned some truly horrible things to aid her revolution. The necromancer's power was such that even Alexis herself feared fighting her directly. Churel declared that Ashgate would be allowed to go free. When Alexis disagreed, Churel struck her in front of the royal court, leaving long bleeding cuts across her face. [PARAGRAPH]Alexis became a feral, raging monster. She attacked Churel and killed everyone who didn't flee from the throne room fast enough. She cursed Churel so that he could never again feed on the living, sothat he would starve to death. Then she dumped him at the edge of the Calabim empire and went off to kill every member in his clan before dealing with Tristessa. Churel lay beaten, spent and broken by the battle. [PARAGRAPH]Churel was maddeningly hungry, but unable to feed on the living. Desperate, he found that the undead had enough soul left to feed upon, without violating Alexis's curse. So he fed on ash bearers, broken men and worse. This has restored his power, but he is a corrupt dark creature, hideous in form with bending bones and a long grey body that bears little resemblance to the man he once was. [PARAGRAPH]The Calabim were quick to name his kind Graveleeches, insisting such abominations are something very different than vampires. Anyone to becomes a graveleech is forever shunned from society. [PARAGRAPH]Churel is a powerful creature; just a scratch from his claws is enough to kill. He radiates an aura of terror that few can resist. Since his curse Churel has raised some that sought him out or whom he found near death. They share his curse and are members of his exile clan. [PARAGRAPH]Most believe that Clan Churel is no more. Among the Calabim he is remembered only as the legend of what happens when Alexis is defied, but Alexis knows the catacombs that Churel haunts. When she needs him she will go command his clan's service. He is always eager to serve the queen who broke him, as he fears her far more than anyone fears him. 	丘瑞尔氏族之首。魔法纪元时代前任卡拉比姆之王[PARAGRAPH]丘瑞尔曾是个野心勃勃、魅力非凡的年轻人，精通心灵魔法，后来成了艾莉柯西丝的情人，并说服她将他变为最早的吸血鬼之一。他自视为卡拉比姆之王。有一段时间，他与艾莉柯西丝共同统治他们的国度。艾莉柯西丝乐于与她的配偶分享权力，尽管这与弗劳诺斯有些龃龉，且在两人意见相左时常允许丘瑞尔随心所欲。[PARAGRAPH]这一切一直持续到阿什盖特的特丽苔莎宣布她的城市独立，推翻了替卡拉比姆治理阿什盖特的一名孱弱吸血鬼。阿什盖特城坐落在一条通往异界的通道之上——它也因此得名——那大魔法师曾从中召唤出一些真正可怕的东西来助她革命。这死灵法师的力量之强，连艾莉柯西丝本人也惧于直接与她交手。丘瑞尔宣称应放阿什盖特自由。艾莉柯西丝不同意，丘瑞尔便当着王庭众人的面击打她，在她脸上留下长长的、血流不止的伤口。[PARAGRAPH]艾莉柯西丝化作一头狂暴嗜血的怪物。她攻击丘瑞尔，杀死了所有逃离王座厅不够快的人。她诅咒丘瑞尔，使他再也无法以活人为食，从而将活活饿死。然后她将他丢弃在卡拉比姆帝国的边缘，动身去杀光他氏族的每一个成员，之后才去对付特丽苔莎。丘瑞尔倒卧在地，被这场战斗打得遍体鳞伤、力竭而残破。[PARAGRAPH]丘瑞尔饥饿得发狂，却无法以活人为食。走投无路之下，他发现不死之物残留的魂魄足以供他吸食，而不违背艾莉柯西丝的诅咒。于是他以灰烬承负者、残破之人以及更不堪者为食。这恢复了他的力量，但他已是一个堕落的黑暗造物，形容丑陋，骨骼弯曲，拖着长长的灰色躯体，与他昔日为人时几无相似之处。[PARAGRAPH]卡拉比姆很快将他这一类命名为掘墓水蛭，坚称这般憎恶之物是与吸血鬼截然不同的东西。任何变成掘墓水蛭的人都将永远被社会所摈弃。[PARAGRAPH]丘瑞尔是个强大的造物；仅仅被他的爪子划伤一下便足以致命。他散发出一种少有人能抵御的恐怖气场。自遭诅咒以来，丘瑞尔抬升了一些主动寻他而来、或被他在濒死之际发现的人。他们共担他的诅咒，是他流亡氏族的成员。[PARAGRAPH]大多数人相信丘瑞尔氏族已不复存在。在卡拉比姆人中，他只作为一则传说被记住——违逆艾莉柯西丝会有怎样的下场——但艾莉柯西丝知道丘瑞尔出没的那些地穴。当她需要他时，便会前去命令他氏族效力。他总是急切地侍奉这位将他打垮的女王，因为他惧怕她，远甚于任何人惧怕他。
